,sext,bpm,sext-current,amplitude,amplitude-std,phase,phase-std,real,real-std,imag,imag-std,vectors,bare-vectors
0,bare,R:HP100,0.0,0.0009445415177141361,0.006851860319774203,1.9457412617517886,4.8558557232261474,-0.00034591121315938507,0.004035770038065708,0.0008789221303939993,0.007190066635663083,15,46
1,bare,R:HP102,0.0,0.0006287552075872124,0.005091436593568027,0.6131664096071964,8.301264135001631,0.0005142148581504299,0.004962682214679075,0.00036182342478807515,0.005342032047740607,15,46
2,bare,R:HP104,0.0,0.0008861027586737171,0.006922232776056239,-1.6232832526357779,2.8478245771577155,-4.648745837843892e-05,0.002500576969559305,-0.0008848824866289787,0.00693053375373629,15,46
3,bare,R:HP106,0.0,0.0010203274831658148,0.007989702918577793,3.093995478522036,3.8041480115728414,-0.0010191719299454333,0.00799664043800027,4.854637076843835e-05,0.003867163859900112,15,44
4,bare,R:HP108,0.0,0.0015129011138638082,0.005379695223608474,0.7836080723999823,3.5612602603666836,0.0010716959301034779,0.004092084457896415,0.0010678659156139374,0.006420648512679195,15,44
5,bare,R:HP110,0.0,0.0010036968142254296,0.005285078685384031,-0.9787170942247492,6.294359635574425,0.0005601506839093117,0.007057486064320932,-0.0008328496300066459,0.0042469259150871175,15,45
6,bare,R:HP112,0.0,0.00027303872625098185,0.0055056931225383335,1.8104184340450538,22.42770181156751,-6.480179568865708e-05,0.006160765780327639,0.0002652373904793292,0.0054641083482622164,15,43
7,bare,R:HP114,0.0,0.0006594797690870486,0.006835578116638174,-2.498466852789554,11.323854749476645,-0.0005277322829266105,0.005927812536887425,-0.00039548982716648343,0.008207009008693547,14,41
8,bare,R:HP116,0.0,0.001404891156349274,0.006733869066649125,0.718509625761309,4.521914795226775,0.0010575846752078517,0.007845142171552341,0.0009247885249903909,0.004914954799909513,13,43
9,bare,R:HP118,0.0,0.001334444178842953,0.006872590623574315,-1.7836554202923027,2.379042830798179,-0.0002819084398256178,0.0028736882986232794,-0.0013043269904448535,0.0070037944446003815,14,43
10,bare,R:HP120,0.0,0.0008242336773808687,0.008901065558254153,-3.0734599416696207,3.203642539231517,-0.0008223213435740451,0.00892003375466556,-5.611383814503584e-05,0.002575746603624151,14,44
11,bare,R:HP122,0.0,0.0005451277509406611,0.006656989806636218,2.614577878757905,17.18419306090915,-0.000471160649999025,0.004698542708611784,0.00027417495643862087,0.010487648659564157,15,42
12,bare,R:HP124,0.0,0.0010780090244177643,0.00856562678471918,0.2860365084950248,4.431663793240234,0.001034209210648946,0.008840588217770774,0.00030416239960755215,0.0042470295893317295,15,45
13,bare,R:HP126,0.0,0.0009984384937976052,0.005127035255055392,-2.46353219550387,5.734243539143551,-0.0007775747391617505,0.0037807924950018237,-0.0006263041999814198,0.006691116369661516,15,45
14,bare,R:HP128,0.0,0.0007245441486736096,0.004481964419462759,1.9872478646421206,7.791744347501565,-0.0002930910275866991,0.005893844305489922,0.0006626174408550824,0.004149922204480526,14,45
15,bare,R:HP130,0.0,0.0006034774337521888,0.006959764818763165,2.564846374998866,11.42069720027719,-0.0005058597304940446,0.00700896873574545,0.0003290758971918485,0.006842088965256626,15,45
16,bare,R:HP202,0.0,0.0009999215710521723,0.0088422660097804,-0.28210051694686383,8.8714980827464,0.0009603974999711861,0.008839644486593272,-0.00027835191809028395,0.008873414618548417,16,46
17,bare,R:HP204,0.0,0.0008386310507508424,0.008146212378585678,-3.104596657585031,6.8527790702565525,-0.0008380571974886502,0.008149018581461234,-3.101891392250085e-05,0.00574297350239696,16,48
